epoch,train_mel_loss,train_dur_loss,train_pitch_loss,train_periodicity_loss,val_mel_loss,val_dur_loss,val_pitch_loss,val_periodicity_loss,val_total_loss,val_happy_mel_loss,val_happy_pitch_loss,val_sad_mel_loss,val_sad_pitch_loss,val_surprise_mel_loss,val_surprise_pitch_loss,val_neutral_mel_loss,val_neutral_pitch_loss,val_angry_mel_loss,val_angry_pitch_loss,elapsed,elapsed_total,lr
13,0.5656625714216438,0.09192936430532454,0.10006328038803643,0.021460072528321602,0.5942338222786501,0.09429644467486174,0.10354468858740629,0.02140400041135545,0.8134789559522736,0.5946276056432278,0.10395750680537981,0.5936772051052406,0.1025163606256963,0.5942823195560447,0.10661112647463385,0.5936026716043079,0.1028880079528169,0.5949096743767579,0.10218099361037639,0.2290525992711385,9.37531361579895,0.0004921052631578947
14,0.5609621232026876,0.08999316118533822,0.09779424920484721,0.02126178293352939,0.5917219942513527,0.09282208157016297,0.10110381760638024,0.02069038414031607,0.8063382775682121,0.5921985568287217,0.101963974918439,0.591819769774492,0.10026411093377437,0.591069755492406,0.10348365231382924,0.5910920263282836,0.10039792960243565,0.5924101013168946,0.09979320290806758,0.25065363248189293,9.625973550478617,0.0004894736842105264
15,0.5557662598286154,0.08865700151333612,0.09581404276845097,0.021038341573277,0.5876687395708643,0.09335323293966032,0.10577792948529748,0.020635486210027122,0.8074353882058493,0.5880488012438623,0.10662642009904451,0.5871498116220419,0.10381237153286257,0.5876342408342958,0.10871802719378316,0.587292931004176,0.10510739219330606,0.5881214244577259,0.10479653509073086,0.254578705628713,9.880560072263082,0.0004868421052631579
16,0.5513597372697593,0.08705894788028783,0.09276062822322277,0.020849515641544972,0.5831785261857646,0.09287115403454567,0.10094404290270896,0.02063059288116009,0.7976243160041794,0.5837639423174279,0.1016764058618345,0.5827220179713689,0.09974869529609211,0.5829620124454374,0.10387425264645343,0.5826423238194178,0.10016756790970999,0.5837156646487656,0.09964360357754873,0.2807592670122782,10.161322474479675,0.0004842105263157895
17,0.547748252269407,0.08559025293524901,0.0912801822970274,0.020670255789293615,0.5834712697525894,0.09142060304209307,0.10370467739186813,0.020270046441613947,0.7988665966281646,0.5839869149377412,0.10482986444067732,0.5830989186293803,0.10305104487969612,0.5833264514642966,0.10675935068250217,0.583005838923984,0.10223381755252679,0.5838796318391077,0.10230922349967037,0.2467947284380595,10.408119400342306,0.00048157894736842105
18,0.5445168512327235,0.08453218297510126,0.08907261166121036,0.020455570314003108,0.5778130652333394,0.09200958334221133,0.10029154456726952,0.02026481688475881,0.790379010027579,0.5780257465683412,0.1009845091987436,0.5776490465952799,0.0993829074029166,0.5775695045359964,0.1028155740310255,0.577319381918226,0.09980799042516285,0.5784585197224145,0.09882954874873771,0.23120201031366985,10.639326413472494,0.00047894736842105264
19,0.5407519744507073,0.08327641576324107,0.0872231097550565,0.020268370956157425,0.5771656910276232,0.09187240898042577,0.10220311896542633,0.020017663215219746,0.791258882188695,0.5775597620233197,0.10293707626166745,0.5766023345864736,0.10015044192998455,0.5771555242734131,0.10498114242409527,0.5765690882054586,0.10213390733041461,0.5778552734200865,0.10086971446363185,0.24527002970377604,10.884598100185395,0.0004763157894736842
20,0.5377765154780837,0.08207426894634283,0.08466797592167864,0.020180923315937,0.5769909449856544,0.09150246416321273,0.10318358745071825,0.019956514638752993,0.7916335112383384,0.5772755259665373,0.10387595855744086,0.5765645250391501,0.10230071894609584,0.5771366193021605,0.1059050805560971,0.5765375427783481,0.1026564834491601,0.5774061942263268,0.10159464371184034,0.2650433341662089,11.149647124608357,0.00047368421052631577
21,0.5355075566295144,0.08076988452389948,0.08266169959610974,0.02000062970276823,0.5764345522162578,0.09190471798974752,0.1030998854186145,0.020084025332626283,0.7915231809572462,0.5767480109339562,0.1043911048950993,0.5758855981895556,0.10196850770332205,0.5762756293072299,0.10537559364481827,0.5759694291485681,0.10221444232359765,0.5771636875416232,0.1018780884062776,0.2251285473505656,11.374780436356863,0.0004710526315789474
22,0.5328369027941796,0.07987140819437366,0.08097168654043069,0.019907735154855482,0.583764413146465,0.09309662547061652,0.10316771683017564,0.0196784065505171,0.7997071619977743,0.5843747525571663,0.10401493691813166,0.5836557880617105,0.10294764140585008,0.5834291143499749,0.10577451695987782,0.5830411482424963,0.10143812198251012,0.5843267965642258,0.10235028495891306,0.22351895173390707,11.598302376270293,0.00046842105263157895
23,0.5296063768061146,0.07857856373264117,0.07949944179836074,0.01972470987079319,0.5710761475472396,0.0900350769209771,0.10395923708441593,0.019665323189342884,0.7847357847419755,0.5713059281634393,0.1050080190961049,0.5709306408579533,0.10270301739756878,0.5711291038449331,0.10687744173323876,0.5704431273634472,0.10334840425186687,0.5716083695660679,0.10224453562635408,0.22954355080922445,11.827849419911702,0.00046578947368421054
24,0.5275815563577435,0.07758468557323298,0.07780624967454516,0.019684208863671566,0.5741514547242864,0.09223800657366618,0.10452179663421536,0.01955010970565756,0.7904613676378255,0.5745885330939962,0.1051807694206728,0.573757235533916,0.10302773625769007,0.5742738746412372,0.10744106733354843,0.5734503452740018,0.10422679130283613,0.5746892990716082,0.10299143776195854,0.2525726358095805,12.080423533916473,0.00046315789473684214
25,0.52493635851611,0.07652543107299095,0.07613121781504958,0.01955292695138985,0.5731354792761713,0.09092269658815724,0.10713675903163482,0.019776379821305038,0.7909713147172683,0.5733292732283334,0.10785575839125107,0.5726566748836865,0.105326576033034,0.5731147380935966,0.10977709227388414,0.5725727431357853,0.10691269024733513,0.5739198304687344,0.10592013874660174,0.2552531560262044,12.335681331157684,0.0004605263157894737
26,0.5227200624897722,0.07533032710267681,0.07389517259350044,0.019421436012590956,0.5686152329009748,0.0902600021020088,0.10740445022800577,0.01953656468611253,0.785816249917102,0.5690610047812774,0.10789935298472922,0.5679810580152732,0.10694642089164028,0.5687836135695357,0.11003662012597912,0.568065292210806,0.10622548916864963,0.5691166512998704,0.10646557315243185,0.27772847811381024,12.613413186868032,0.00045789473684210527
27,0.5205668035925449,0.07472768870676338,0.07376460415197851,0.019334706396081956,0.5737064442707105,0.090020218287584,0.10511584211664961,0.01942086186075845,0.7882633665357025,0.5740667740875316,0.10576759037848946,0.573298544694598,0.10385797813964578,0.5736331960294982,0.10830549613349381,0.5731507337282574,0.1042263258189436,0.5743223510097725,0.10384992326358683,0.2505785346031189,12.863995011647543,0.00045526315789473686
28,0.5187592817279645,0.07352421329059776,0.07099793523718397,0.019230393509455244,0.5723103250387503,0.0892906365399125,0.10477808916183479,0.019348727434363656,0.7857277781748614,0.572523276271107,0.1052376831872998,0.5716768427250477,0.10342016138243847,0.5726031516849609,0.1081436140056434,0.5718240511795831,0.10463306981301497,0.5728570375426231,0.1028192825742549,0.25202205578486125,13.11602019071579,0.00045263157894736845
29,0.5168365296899643,0.07236200328135876,0.07018497632550234,0.019181855988115466,0.5736000524727564,0.0900617730481543,0.10636952479755923,0.019402783786162676,0.7894341341046326,0.5737329269123969,0.10743648689762454,0.5733147693368105,0.10402946274441022,0.57377397820965,0.1097064358192309,0.5729885879963164,0.1059422628214908,0.5742012213521444,0.10487946734442646,0.22541410128275555,13.341437641779581,0.00045000000000000004
30,0.5151423478833652,0.07176811171649115,0.06841650240364291,0.01910476987469059,0.5681441546392985,0.09019683209662202,0.10734967740089721,0.01931683064753565,0.7850074947843533,0.5682561488909142,0.10779967397172874,0.5677354648136176,0.1056488498669261,0.5682372575702214,0.11125364243887671,0.5674527563746014,0.10622316035959456,0.5690017865379515,0.1062728275923192,0.27835670709609983,13.619797853628794,0.0004473684210526316
31,0.5129833901262819,0.07097980236523498,0.06669608443450316,0.01898543365405931,0.5666801502496117,0.08979463717783359,0.10682858221317879,0.019203413123470296,0.7825067827640944,0.5670718736737688,0.10719820548580071,0.5663945554540708,0.1051104936766653,0.5666604130880879,0.10999432836958965,0.5658707874161857,0.10647150411728828,0.5674109903415315,0.1055934202854137,0.23930308024088542,13.859104144573212,0.00044473684210526317
32,0.5115639024443372,0.07005922589018891,0.06535102824162953,0.018926891322951767,0.5676561553668613,0.09100589639447035,0.10892833423705156,0.01926661339011256,0.7868569993884958,0.5680623580362195,0.10949649673616775,0.566907183911938,0.10786339457934865,0.5676589375180766,0.11253040691849737,0.5672615746657054,0.10777122154831886,0.568239007590167,0.10756360608512225,0.2452092210451762,14.104314923286438,0.0004421052631578947
33,0.5096373565700959,0.06903481688051043,0.06453523689820712,0.0188925672217034,0.5687885518309734,0.09004337083364168,0.10674157851435839,0.01937575115903702,0.7849492523380105,0.5691029294628963,0.10742795819016261,0.5685962735173794,0.10489594841447587,0.5686811195851402,0.10964064660520327,0.5679805055497185,0.10618175080134755,0.5695916337975057,0.10573644528591389,0.2543286164601644,14.35864691734314,0.0004394736842105263
34,0.5080310480525205,0.06820268882754849,0.06276401801940387,0.018799616079518168,0.562566095567928,0.09052534238240564,0.10654319633549157,0.019172874747460333,0.7788075090332855,0.5629854548757321,0.10726531192521069,0.5622307933293856,0.10484140042143945,0.562471434184336,0.1103271460220958,0.5617384940858872,0.10512318669685296,0.5633857980523093,0.10562895167199418,0.2360740343729655,14.59472400744756,0.00043684210526315795
35,0.5063545947573888,0.06746346828497621,0.06195295588153141,0.01875493843833731,0.5693040442557389,0.08951756449933287,0.10956633408826567,0.019251210476225772,0.7876391533195632,0.5695946821542544,0.11058496051581107,0.5686539795536262,0.1081879410910635,0.5694858332689586,0.11270620292515271,0.5687035975948213,0.1083715433107009,0.5700020796202963,0.10841856150547799,0.2345489541689555,14.82927440404892,0.0004342105263157895
36,0.5050454164282508,0.06670132764893907,0.06059364587663842,0.01863395874522242,0.5609931813900009,0.08960482721772937,0.10461248343548395,0.019112555060833127,0.7743230471040472,0.5615113864435214,0.10514603314277168,0.5605196308058041,0.10368467510964435,0.561171196964338,0.10744621444565947,0.5601280428114391,0.10341893734321708,0.5616456957807313,0.10382824410198084,0.23624728123346964,15.065525023142497,0.0004315789473684211
37,0.5032908443572727,0.06580079760537984,0.05975380472523698,0.01857181492802318,0.5588118901724145,0.09098981293661966,0.1110339630182705,0.01903380101879513,0.7798694671460998,0.5592002331653488,0.11239949586653264,0.5585859111295297,0.10912523906713781,0.5587426068715864,0.1142632840502983,0.5579349180062612,0.11028799898331128,0.5596153277382508,0.1093927527692029,0.24485023816426596,15.310378003120423,0.0004289473684210526
38,0.5021568550788704,0.0650327002033476,0.05861125934995073,0.018547744890507714,0.5611871280597643,0.0902393271827879,0.10748997319900491,0.019098916750387093,0.7780153451919443,0.5615643651685982,0.10805647791685345,0.5608980942230958,0.10559592169458763,0.5610094963860563,0.11061242308877972,0.5604523528189886,0.10711774417450504,0.5619781998847532,0.10625047727453017,0.2552671273549398,15.565648519992829,0.0004263157894736842
39,0.5005911868512811,0.064393701051221,0.057233201848814405,0.018515017614564293,0.5648713988949591,0.09047837637563169,0.10993838007685802,0.01911240608463269,0.7844005614320816,0.5649813023683067,0.11046306658710275,0.5647113946481392,0.10809014229856145,0.5648783065587861,0.11334246422765579,0.5642269648256756,0.10897371015614933,0.5655720108808511,0.10911894444719517,0.2094104011853536,15.77506219148636,0.0004236842105263158
40,0.4998021013992156,0.06349732649645815,0.056929926300840136,0.018397865813568497,0.5680254451222293,0.09006351123744544,0.10806532824560716,0.01919771821978201,0.785352002825064,0.5684896088092126,0.10914372312270593,0.5675794401994119,0.10667936677614656,0.5680186754941425,0.11174076616957172,0.5671732616803002,0.10667289470041555,0.5688398143740644,0.10665769016834249,0.20721726417541503,15.982282567024232,0.00042105263157894734
41,0.49788414053801805,0.06294542346298755,0.05551407118807388,0.018363865436514446,0.560809433233602,0.09159980590239224,0.10845881963410758,0.01905861392532238,0.7799266726954242,0.5610359252056228,0.10912279795820468,0.5605975902424409,0.10663194363363661,0.560535060406761,0.11165866724841023,0.5599679406673189,0.10741324797272682,0.5618744987880003,0.1077453942314655,0.24762912193934122,16.229915058612825,0.000418421052631579
42,0.4967704594287613,0.062141675171598604,0.05460113110741688,0.01827213444941638,0.5617727497684638,0.09076721935104508,0.10707379414101517,0.019087823905305716,0.7787015871658297,0.562083463022642,0.10749988422911858,0.5615035491780593,0.1059046883153944,0.5618373340973328,0.11034632483034618,0.5608312424213168,0.10588218782629286,0.5626413554665172,0.1062101765564379,0.20640474955240887,16.43632293144862,0.0004157894736842106
43,0.4954950814208969,0.06129214641743265,0.053893285210278995,0.018277712833374083,0.5660788998404384,0.09027512168702971,0.11017680333594405,0.019111361540145748,0.7856421864035578,0.5663943860018364,0.11076989564522405,0.5652943744968909,0.10879042443747704,0.5662088521613415,0.11409242478547292,0.5653704185334463,0.10925520188988201,0.5670068055493026,0.10851657367073025,0.22683329979578654,16.663159362475078,0.0004131578947368421
44,0.49430938151538695,0.060667573230133005,0.05271680439709695,0.01821224096624073,0.564993135648082,0.09094952446879542,0.11095155438429502,0.01921937276428643,0.7861135872654589,0.5653674224826777,0.11175734528871341,0.5645069184784706,0.1089090411640847,0.5650344511602661,0.11450338981578984,0.5643202117511205,0.10999635339138053,0.5656873947931231,0.10988647620425697,0.2552279233932495,16.918390599886575,0.0004105263157894737
45,0.49338536274057126,0.06024485358006176,0.051715482499108956,0.018153137710614133,0.5605019019130518,0.09065770646238508,0.10863424613788554,0.019010058463243024,0.7788039129765655,0.561024157577586,0.1092466818395062,0.5599743427278904,0.10671568282235128,0.5603361479921938,0.1121892246295,0.5596129426880488,0.10813100712285155,0.5614862811239913,0.1071693225487202,0.22769427299499512,17.146089510122934,0.00040789473684210524
46,0.49218883209506237,0.05962741401176044,0.05143166229487612,0.01811324086207369,0.5613220630036561,0.09284262826007582,0.10881629591319045,0.01888977555919283,0.7818707627361151,0.5616500632785191,0.10948684841533687,0.5609701195588479,0.10689584634159334,0.5615114021249775,0.11226566638757292,0.5604481719789051,0.1082060578323546,0.5620623627620346,0.10749812679104634,0.20850741465886433,17.354599996407828,0.00040526315789473684
47,0.49115301491762187,0.05888317957293996,0.05060186915561117,0.018060048495175233,0.5613515131827089,0.09091494941779416,0.1089892270107233,0.018982828582704295,0.7802385181939306,0.5616581592604378,0.10958504935152062,0.5609603661757249,0.10731219427767567,0.5614038776630459,0.11197783184875422,0.5606157758879283,0.10823534870786326,0.5620988361257742,0.10808496072303517,0.23261835177739462,17.587221666177115,0.00040263157894736843
48,0.4900145019918261,0.058096080178885845,0.048958548687599364,0.018008720169439024,0.5596389471351421,0.09198673499514395,0.11282782105891877,0.018967015641837066,0.7834205188310419,0.559695585531609,0.11335630398069586,0.5593294507035842,0.11115646116937009,0.5597323199842712,0.11644518450224374,0.5588549279977405,0.11173537627217316,0.5605760621536306,0.11184821063620849,0.22858547767003376,17.8158105691274,0.0004
49,0.48926123573837943,0.05767726701794471,0.04896098163838994,0.0179525271152787,0.5618551030358434,0.09203535322907307,0.10665914381751543,0.01885577694658091,0.7794053770290128,0.5621980170223201,0.10715164066614391,0.5615821916323441,0.10536815905764413,0.5618327852201771,0.10979192682238172,0.5609877206976451,0.10568693911154119,0.5626859156344938,0.10569595999430878,0.2310353438059489,18.046848968664804,0.0003973684210526316
50,0.48799285939822273,0.05696709286347628,0.04800344402607756,0.017909385071880352,0.5637087561331774,0.09193126470303807,0.11013976168949795,0.018926808706877803,0.7847065912325911,0.564033219301812,0.1103478277746205,0.5633080815179989,0.1089021381474315,0.5637981766758419,0.11360673348119656,0.5629123238344041,0.1093719981610775,0.5644825504704953,0.10891453834701927,0.22751953601837158,18.274371560414632,0.00039473684210526315
51,0.4866436735447979,0.0562726792805681,0.04762477364910459,0.01783074800315181,0.5634592494130588,0.09246202284052345,0.10821390558218322,0.018991512723068774,0.7831266905588342,0.5638596744180839,0.10863389246096121,0.5628960429189297,0.10656255230200119,0.5635152177213335,0.11160219039920855,0.56276790121245,0.1075244222191118,0.5641925302381808,0.1070669237269985,0.2279086748758952,18.502283680438996,0.00039210526315789474
52,0.48619372030619024,0.05591514521161376,0.04650367907560924,0.01781629000330863,0.558594446263839,0.09158329742716292,0.10728936683769008,0.019047529702234178,0.7765146402309262,0.5587994351565281,0.10766471378574861,0.5582880281771605,0.10566512213196032,0.5586780518229013,0.11045003601915121,0.5578582496870131,0.10696703379471151,0.5593502403526176,0.10594901729235266,0.23030900955200195,18.732596027851105,0.00038947368421052633
53,0.4851536666130729,0.055363710135135295,0.04619449876312474,0.017780752517335578,0.5595028562237555,0.0926109431191089,0.10951886641095346,0.018907423063886028,0.7805400888177039,0.5597362104977402,0.10957879659449943,0.5591007807793525,0.10823089144049355,0.5594585397588512,0.1133617592601359,0.5588275695603991,0.10895771265976013,0.5603362486630983,0.10794549169012507,0.22581870953241984,18.958418202400207,0.00038684210526315787
54,0.48442326878056624,0.054707732048855,0.04557060757378209,0.017704791598669882,0.5578722010547217,0.09222666677866599,0.11133429231865778,0.018876660812093733,0.7803098209641391,0.5580487940913049,0.11166953235586113,0.5577039542393043,0.10893434835956074,0.5578734147368446,0.11489576903487642,0.5568798618657248,0.11103275020325941,0.5588963054145969,0.11024219518584603,0.22749170064926147,19.185913058122,0.00038421052631578946
55,0.4832019462827732,0.0543938286011722,0.04461285072854904,0.017654037651615863,0.561449381879074,0.09288151408669613,0.10897240735618788,0.01879872624326795,0.7821020295652259,0.5615689050371402,0.10971392386149023,0.5610783491283655,0.10759230182828525,0.5616395219870829,0.11217536392659914,0.5606966691357749,0.10824411367140119,0.562262656440507,0.10752747339473039,0.2561524113019307,19.442068620522818,0.00038157894736842105
56,0.4825859912242411,0.05379415555788286,0.04428921931699029,0.01762110393104025,0.5587102733637443,0.09247859723780998,0.11012356492616378,0.018813386757790814,0.7801258222855089,0.558947058927233,0.11063206407511346,0.5584952955922255,0.10865354628409617,0.558727909112852,0.11368169750591849,0.55787602634657,0.10895866269157047,0.5595296603014038,0.10914396378926856,0.23342467546463014,19.675496784845986,0.00037894736842105265
57,0.4815878760771373,0.053303401708017645,0.043615598108538524,0.017597640240641983,0.5611164371323676,0.09289277899061318,0.11111508321172837,0.01882286729864748,0.7839471666333566,0.5611416590548007,0.11193249664991815,0.5607198631534209,0.10911602827791984,0.5612546787406147,0.1138883501323459,0.5604966189180102,0.11019741211618696,0.5619320696531303,0.11058334408029151,0.22853440046310425,19.904034884770713,0.00037631578947368424
58,0.4808974477067681,0.05270209449995854,0.04301075166073409,0.017546352694294977,0.5599976437626683,0.09360125467124547,0.11032363548591563,0.01884401197272562,0.782766545892555,0.5602569985612531,0.1106781451153421,0.5596356134002025,0.10892825303241037,0.5601169103937581,0.11343441515774758,0.5590930767475613,0.10970281740384442,0.56089611916005,0.10920015571213013,0.22958428462346395,20.13362232844035,0.0003736842105263158
59,0.47972350423117477,0.052273589602080096,0.04236416373462261,0.017483428306263787,0.5606614115573607,0.09287376586248666,0.11190170702372214,0.018852119327668,0.7842890037712374,0.5607437405630807,0.11264505458073082,0.5602239125336592,0.11033508606040134,0.5608654381389494,0.11510629577815662,0.5600871351976243,0.11114300782718356,0.5613530214125793,0.11061890715726813,0.26067957480748494,20.394307029247283,0.00037105263157894737
60,0.47927086128737323,0.05160574089367201,0.04219785237524375,0.017442270983866127,0.5581577190881446,0.09309501590157643,0.11186509223038706,0.018826535028253218,0.7819443622483614,0.5582641652811353,0.11233163445352394,0.5577353131599151,0.10983500475637041,0.5583397404936425,0.1159797864473278,0.5574678490086208,0.11105788251946842,0.5589582555936872,0.11049709734173155,0.2322123646736145,20.62652276357015,0.00036842105263157896
61,0.4784154651709223,0.05111213246200952,0.041831903463273756,0.017447248056512914,0.5568379814180584,0.09376536034925809,0.1101192445412788,0.018785243970076394,0.7795078302786718,0.5568996533055172,0.11086090899237963,0.5567641455966693,0.10789934935298963,0.5569050636456285,0.11349687595765225,0.5560734703427269,0.10954691223681919,0.5576030055614055,0.10896465737919352,0.22566707134246827,20.85219314893087,0.00036578947368421055
62,0.4774656568725474,0.0509388688464429,0.04112415463012921,0.017394625606541834,0.5595528976545587,0.09372022867542709,0.11108370620488214,0.018859125891905772,0.7832159584267737,0.5597256328457983,0.11152821786214258,0.5592511724680662,0.10934685850336862,0.5597339703763793,0.11408310775397663,0.55874550030345,0.11050469412335327,0.5603343447727555,0.11016351781124345,0.1971250375111898,21.04932226339976,0.00036315789473684214
63,0.4768520818247953,0.0504565406168539,0.040803173661524625,0.01735103677609247,0.5625144136269283,0.09428212945225574,0.113451309281157,0.018740242670074164,0.7889880950304152,0.5628717852530079,0.11391059265376251,0.5619465167132708,0.11127212897946055,0.5626688522345047,0.11661504251685308,0.5618342657883962,0.11297504885920456,0.5632004876185602,0.11259133996181317,0.2198103388150533,21.269136218229928,0.0003605263157894737
64,0.4764793601010577,0.0499867731842479,0.04015350317519477,0.01732358477077188,0.5569421465405946,0.09295423066548068,0.11017300471833451,0.018781937848592438,0.7788513197730021,0.557115165095463,0.11071934793318544,0.5567609131909333,0.10840585476790483,0.5569024833953149,0.11310332976523023,0.5561136196530054,0.1099569870011201,0.5578349180799296,0.10884568633022162,0.2033982316652934,21.472537930806478,0.0003578947368421053
65,0.475423110059342,0.04945463847176791,0.04007507718929655,0.017286433657730617,0.5606771957738318,0.09573346401348767,0.10920064201713062,0.018825695041864543,0.7844369968463147,0.5609541988818445,0.10979120048964135,0.5602459305754075,0.10748676543768781,0.5607410763303868,0.11273393838728736,0.5598016403970264,0.10875375368410632,0.5616212791346853,0.10756693434593213,0.22046216328938803,21.693003686269126,0.00035526315789473687
66,0.4750952979661131,0.049011399099205315,0.03917938361153717,0.017262626166494092,0.557892413239062,0.09387725356527155,0.1105826637080867,0.01883162895479583,0.7811839594672161,0.5579867603622864,0.11114710100761084,0.5574065729116018,0.1088139400548803,0.5580222019623989,0.11374440226003882,0.557366334824335,0.10977873252261253,0.5586142069040305,0.10968915992273405,0.19798049926757813,21.890987654527027,0.0003526315789473684
67,0.4742368345094181,0.04862837181095558,0.03886325987004161,0.017168674132207254,0.5553308925701185,0.09374966342639561,0.10902219317258538,0.018763580769583753,0.7768663299386832,0.5553976392077509,0.10943081882373194,0.5550733409248866,0.10729772352183667,0.5554582866685179,0.11230237319357451,0.554492759893811,0.10873744036588404,0.5562531999963949,0.10758778288223027,0.19804098606109619,22.089031740029654,0.00035
68,0.4733861676781891,0.048282258411996806,0.03820130063514116,0.0171238466006428,0.5589521067224075,0.09455845256835335,0.10906050521951212,0.0187825819243723,0.7813536464346453,0.5590837079787923,0.10962221088392712,0.5587444375627316,0.10704564165252332,0.5589947314293287,0.1122954537202936,0.5581258392523205,0.10860061003338722,0.5598340128062121,0.10791651806047142,0.2201577107111613,22.309192701180777,0.0003473684210526316
